PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Nationality,Occupation,TravelPurpose,LuggageCount,HasLifeboatAccess,Name
1245,0,3,male,,0,1,TICK10708,9.54,A40,S,American,Factory Worker,Leisure,3,0,Mr. George Walker
1246,1,3,male,20.1,3,0,TICK312166,14.94,,S,British,Laborer,Leisure,3,0,Mr. James Taylor
1247,0,3,female,36.4,0,0,TICK124295,7.37,,S,American,Factory Worker,Migration,0,1,Lady. Elizabeth Brown
1248,1,3,male,30.3,0,2,TICK457633,15.32,E55,C,British,Factory Worker,Leisure,0,0,Rev. Thomas Harris
1249,1,3,male,57.1,1,0,TICK309515,6.92,,S,American,Factory Worker,Business,0,0,Master. George Lewis
1250,0,3,male,27.1,0,0,TICK755914,11.38,E17,S,British,Farmer,Business,3,0,Master. Thomas Clark
1251,0,3,male,15.7,1,0,TICK967755,8.71,E37,S,British,Farmer,Leisure,0,1,Master. William Brown
1252,0,3,male,37.1,0,0,TICK923984,16.23,,C,British,Servant,Migration,0,0,Mr. James Smith
1253,0,3,male,25.3,0,1,TICK710553,8.93,,S,French,Factory Worker,Migration,0,0,Master. James Clark
1254,1,2,female,30.0,0,1,TICK285276,45.27,,S,American,Clerk,Migration,9,1,Miss. Sarah Davis
1255,1,3,female,11.2,0,0,TICK548860,18.38,,S,British,Farmer,Migration,1,1,Miss. Alice Clark
1256,0,3,male,39.1,3,0,TICK339046,7.95,,C,American,Laborer,Migration,5,0,Dr. George Lewis
1257,1,1,female,22.9,1,3,TICK645979,318.51,D48,S,Other,Merchant,Migration,2,1,Lady. Margaret Harris
1258,1,3,female,34.0,0,5,TICK933755,6.32,D32,S,British,Farmer,Migration,2,1,Mrs. Elizabeth Clark
1259,0,3,male,61.5,0,0,TICK390684,10.87,B42,C,Irish,Laborer,Migration,0,0,Rev. William Johnson
1260,0,2,female,26.3,2,3,TICK592198,38.53,,S,French,Clerk,Business,4,1,Mrs. Elizabeth Clark
1261,0,3,male,,0,0,TICK682805,14.89,D36,S,British,Laborer,Leisure,1,0,Mr. James Harris
1262,0,2,male,27.3,2,0,TICK175006,34.99,E44,S,British,Clerk,Migration,0,0,Dr. Thomas Brown
1263,0,3,male,20.3,0,1,TICK149391,9.24,,S,Other,Laborer,Migration,3,0,Rev. George Harris
1264,1,3,male,49.8,0,1,TICK305293,10.67,,S,Irish,Laborer,Migration,2,0,Mr. James Johnson
1265,0,3,male,2.0,0,0,TICK549668,6.54,,C,American,Farmer,Business,1,0,Dr. James Lewis
1266,1,3,female,45.1,1,0,TICK719299,15.79,E30,S,Other,Laborer,Migration,7,1,Mrs. Mary Lewis
1267,0,3,male,0.4,0,0,TICK215393,12.56,,S,French,Farmer,Migration,2,1,Mr. James Wilson
1268,0,3,male,43.4,1,3,TICK842811,15.63,B32,Q,French,Farmer,Migration,0,0,Mr. George Davis
1269,0,3,male,30.2,0,0,TICK644825,8.73,,Q,American,Laborer,Migration,3,0,Master. John Lewis
1270,0,3,female,15.7,0,2,TICK999239,9.87,D3,C,American,Laborer,Leisure,0,1,Lady. Elizabeth Wilson
1271,0,2,female,,0,0,TICK750181,23.37,,S,Irish,Teacher,Migration,3,1,Lady. Mary Clark
1272,0,1,male,40.3,0,0,TICK390287,42.1,,S,American,Lawyer,Migration,0,1,Mr. Thomas Clark
1273,0,1,female,59.6,0,0,TICK545609,190.29,,Q,British,Lawyer,Migration,5,1,Miss. Mary Johnson
1274,0,2,female,6.5,0,1,TICK634882,42.13,,S,British,Nurse,Migration,5,1,Miss. Mary Clark
1275,0,3,male,16.5,0,0,TICK264443,18.46,E63,C,American,Servant,Leisure,2,0,Master. John Clark
1276,0,3,male,,0,0,TICK496043,12.77,,S,British,Factory Worker,Migration,8,0,Mr. Thomas Lewis
1277,0,2,male,27.2,1,1,TICK486365,28.22,,C,American,Nurse,Business,5,0,Master. John Clark
1278,0,3,female,43.8,0,1,TICK221848,5.46,,C,British,Laborer,Migration,0,1,Miss. Margaret Davis
1279,1,3,male,8.2,1,0,TICK982679,18.19,,S,French,Farmer,Migration,0,1,Dr. James Clark
1280,1,1,male,29.8,5,0,TICK347215,36.11,,C,French,Aristocrat,Leisure,5,1,Dr. George Brown
1281,0,3,female,43.3,1,0,TICK973113,19.17,,S,American,Factory Worker,Leisure,0,1,Lady. Alice Taylor
1282,0,3,male,23.7,0,2,TICK784039,12.34,A61,S,French,Factory Worker,Migration,1,0,Dr. George Taylor
1283,1,3,male,-9.1,0,0,TICK756111,10.13,,S,British,Laborer,Business,0,0,Rev. James Johnson
1284,0,3,male,33.0,0,0,TICK894802,18.86,A42,Q,American,Laborer,Migration,1,0,Mr. James Taylor
1285,1,3,male,48.5,0,0,TICK973912,5.37,C80,S,British,Laborer,Migration,0,0,Dr. James Davis
1286,1,2,female,13.9,3,0,TICK142913,33.26,,S,British,Nurse,Leisure,1,1,Miss. Margaret Walker
1287,1,2,male,3.3,1,0,TICK173216,31.96,,C,Other,Engineer,Migration,0,0,Rev. John Clark
1288,1,3,male,34.8,3,0,TICK550850,8.29,,S,British,Farmer,Business,0,1,Mr. John Taylor
1289,0,3,male,35.2,0,1,TICK750817,11.43,C78,C,British,Factory Worker,Leisure,1,0,Mr. Thomas Johnson
1290,0,3,male,22.7,3,2,TICK870697,14.78,E26,S,American,Laborer,Migration,0,1,Rev. William Brown
1291,0,3,male,,0,0,TICK497889,15.91,,S,Irish,Factory Worker,Migration,0,0,Rev. William Brown
1292,0,3,male,30.5,5,0,TICK11298,5.01,E16,S,French,Servant,Leisure,2,0,Rev. George Walker
1293,1,1,male,13.7,0,1,TICK334120,470.32,,C,British,Lawyer,Migration,1,0,Dr. John Brown
1294,1,3,male,13.7,1,0,TICK437525,7.47,A95,C,American,Factory Worker,Migration,0,1,Rev. George Taylor
1295,0,3,male,40.2,0,0,TICK188931,8.5,B68,S,British,Servant,Migration,1,0,Master. James Lewis
1296,0,3,male,12.8,0,0,TICK158652,8.95,,C,Other,Farmer,Migration,3,0,Mr. James Walker
1297,1,3,female,4.1,1,0,TICK494348,5.57,,C,American,Laborer,Leisure,9,1,Lady. Mary Harris
1298,0,2,male,19.8,2,0,TICK71304,14.92,,S,American,Clerk,Business,0,0,Master. John Wilson
1299,0,1,male,23.0,0,2,TICK6874,493.58,,S,Irish,Aristocrat,Migration,1,1,Mr. James Clark
1300,1,3,male,,0,0,TICK327988,9.73,C27,S,Irish,Farmer,Migration,2,0,Mr. John Lewis
1301,1,1,male,21.0,0,0,TICK736538,84.19,,S,British,Aristocrat,Leisure,1,1,Mr. George Taylor
1302,1,2,male,51.3,0,0,TICK197790,14.28,,S,Other,Teacher,Migration,0,0,Dr. William Smith
1303,1,3,female,31.3,0,1,TICK209947,15.79,,C,British,Factory Worker,Leisure,1,0,Miss. Margaret Lewis
1304,1,3,male,17.9,0,1,TICK728759,17.82,C60,Q,British,Servant,Migration,0,1,Dr. George Taylor
1305,1,3,female,,0,1,TICK99406,8.85,,S,British,Farmer,Migration,3,1,Miss. Mary Smith
1306,0,3,male,51.0,0,0,TICK564852,5.31,,C,American,Farmer,Migration,0,0,Rev. George Brown
1307,1,3,male,39.8,0,0,TICK481870,8.35,,S,British,Farmer,Migration,3,0,Dr. James Walker
1308,0,3,female,7.5,1,2,TICK348115,5.85,D98,C,Irish,Laborer,Leisure,7,0,Lady. Margaret Johnson
1309,0,3,male,24.2,4,0,TICK100315,6.55,C14,S,British,Farmer,Migration,0,1,Master. James Walker
1310,0,3,female,33.8,0,0,TICK65076,11.47,,S,British,Servant,Migration,2,1,Miss. Sarah Wilson
1311,0,3,female,39.1,0,0,TICK656331,8.45,,Q,American,Laborer,Leisure,6,1,Lady. Alice Clark
1312,0,2,female,27.3,0,0,TICK492461,30.64,,S,French,Teacher,Business,4,1,Lady. Margaret Davis
1313,1,3,female,,0,0,TICK624330,8.8,,C,American,Laborer,Leisure,6,1,Mrs. Alice Johnson
1314,0,1,male,56.9,0,0,TICK165052,472.05,,S,French,Merchant,Migration,6,1,Dr. William Clark
1315,0,2,male,40.0,1,0,TICK71015,46.24,C3,Q,Irish,Engineer,Migration,0,0,Rev. William Davis
1316,0,3,female,36.3,0,0,TICK368476,13.5,,S,British,Servant,Migration,4,1,Lady. Mary Smith
1317,0,2,male,21.6,0,2,TICK668254,24.18,C71,S,French,Engineer,Business,0,0,Mr. John Clark
1318,1,3,male,,2,0,TICK587317,10.72,,C,British,Farmer,Migration,4,0,Rev. James Taylor
1319,0,3,female,36.6,0,0,TICK927252,11.18,B41,S,British,Laborer,Business,5,1,Miss. Sarah Harris
1320,1,3,female,41.7,1,0,TICK238009,15.91,D71,C,British,Servant,Leisure,2,0,Lady. Margaret Wilson
1321,1,1,male,29.9,0,1,TICK362714,242.27,,S,American,Merchant,Leisure,3,1,Master. James Taylor
1322,1,3,male,40.0,0,0,TICK660367,17.85,,S,British,Farmer,Leisure,2,1,Mr. William Clark
1323,0,3,female,40.4,0,0,TICK15815,19.16,,S,British,Servant,Business,1,1,Lady. Elizabeth Taylor
1324,0,3,male,42.7,0,0,TICK973952,10.04,,S,British,Servant,Migration,4,1,Rev. Thomas Wilson
1325,1,3,male,7.2,0,0,TICK202998,13.41,,C,French,Servant,Migration,4,1,Rev. John Johnson
1326,0,3,male,24.6,0,3,TICK288918,6.43,,S,American,Farmer,Business,10,0,Mr. George Johnson
1327,0,1,female,37.5,0,0,TICK298992,124.22,C42,S,British,Aristocrat,Business,0,1,Mrs. Sarah Harris
1328,0,2,male,30.7,1,0,TICK861623,26.54,,S,American,Engineer,Migration,1,0,Mr. Thomas Brown
1329,1,3,male,40.5,3,0,TICK956788,8.09,E6,S,Other,Factory Worker,Migration,0,0,Dr. George Davis
1330,1,1,male,36.3,1,0,TICK911261,441.98,,Q,British,Aristocrat,Migration,3,0,Rev. William Johnson
1331,1,3,female,-2.3,1,2,TICK447867,7.37,B64,S,French,Farmer,Migration,2,1,Mrs. Sarah Wilson
1332,0,3,male,46.5,1,1,TICK613859,11.83,,S,British,Factory Worker,Migration,6,0,Dr. James Lewis
1333,0,2,female,22.8,1,0,TICK765750,34.23,B20,S,British,Teacher,Business,1,1,Mrs. Elizabeth Wilson
1334,0,3,female,17.1,0,0,TICK321602,15.38,,S,British,Factory Worker,Business,8,1,Lady. Margaret Taylor
1335,1,3,male,45.9,0,0,TICK386115,10.75,,Q,French,Servant,Leisure,0,0,Dr. Thomas Brown
1336,0,2,male,39.3,0,0,TICK655836,44.76,,Q,British,Teacher,Migration,1,0,Master. George Taylor
1337,0,3,female,,0,0,TICK805246,13.52,,S,British,Servant,Leisure,3,1,Mrs. Alice Lewis
1338,0,3,female,33.9,0,0,TICK423857,11.59,,S,British,Laborer,Business,1,1,Lady. Alice Davis
1339,1,1,female,24.5,2,3,TICK980692,61.6,,S,British,Merchant,Migration,0,1,Lady. Sarah Harris
1340,0,3,male,32.2,0,5,TICK268124,11.97,,S,Other,Farmer,Migration,1,1,Mr. John Taylor
1341,0,3,male,14.6,0,0,TICK589368,17.31,D70,S,French,Factory Worker,Leisure,2,0,Master. James Clark
1342,0,2,male,9.7,3,0,TICK568297,34.58,,Q,British,Engineer,Migration,1,0,Rev. George Wilson
1343,1,3,male,20.6,0,0,TICK673765,17.48,,S,British,Laborer,Migration,0,0,Rev. John Johnson
1344,0,2,male,53.0,0,0,TICK692397,29.76,D89,S,French,Nurse,Migration,1,0,Dr. Thomas Lewis
1345,1,2,female,22.0,1,1,TICK213429,14.74,,S,American,Engineer,Leisure,1,1,Mrs. Sarah Johnson
1346,0,3,female,4.4,0,2,TICK82239,5.2,,S,Irish,Factory Worker,Leisure,1,1,Miss. Sarah Smith
1347,1,3,male,,1,0,TICK622427,9.55,,S,British,Servant,Migration,4,0,Dr. John Johnson
1348,1,3,male,21.8,0,0,TICK160825,15.47,A98,S,Irish,Laborer,Leisure,1,0,Rev. John Walker
1349,0,3,male,46.8,0,0,TICK108978,16.85,C30,S,British,Farmer,Business,0,0,Mr. John Clark
1350,0,3,male,51.7,0,0,TICK767150,9.44,B8,S,French,Factory Worker,Leisure,1,0,Mr. George Wilson
1351,0,3,female,23.8,0,0,TICK227955,12.43,,C,British,Farmer,Leisure,1,1,Miss. Alice Wilson
1352,0,3,male,33.9,1,2,TICK294586,11.32,A83,S,Irish,Laborer,Migration,0,0,Mr. Thomas Johnson
1353,1,3,male,35.2,0,0,TICK187987,11.16,,S,British,Laborer,Business,0,1,Master. Thomas Smith
1354,1,2,male,29.3,0,0,TICK276710,19.25,,S,British,Clerk,Leisure,3,0,Rev. James Davis
1355,1,3,female,26.5,1,0,TICK592040,7.05,,S,British,Factory Worker,Migration,5,1,Mrs. Alice Wilson
1356,0,3,male,16.1,0,0,TICK108292,7.95,,S,British,Factory Worker,Migration,0,0,Master. Thomas Lewis
1357,0,3,male,2.3,0,1,TICK133858,5.83,,S,British,Factory Worker,Leisure,2,0,Dr. William Brown
1358,1,2,male,16.1,1,2,TICK836593,17.93,,S,British,Teacher,Migration,0,0,Rev. James Harris
1359,1,3,male,28.7,2,0,TICK548689,5.14,,C,French,Farmer,Migration,0,0,Rev. John Harris
1360,0,1,male,8.3,1,0,TICK616846,324.81,,S,Irish,Aristocrat,Leisure,2,1,Mr. Thomas Harris
1361,0,3,male,33.1,0,3,TICK677153,9.75,E98,S,British,Farmer,Migration,0,0,Mr. James Brown
1362,1,3,female,31.0,3,0,TICK804266,19.6,,S,Irish,Farmer,Migration,5,1,Mrs. Margaret Brown
1363,1,2,male,21.8,1,0,TICK402548,17.75,A86,S,British,Engineer,Business,2,1,Mr. John Brown
1364,0,3,female,25.9,0,0,TICK347198,10.19,,C,Irish,Farmer,Migration,2,0,Lady. Mary Lewis
1365,1,3,male,10.5,0,1,TICK604618,10.37,A6,S,American,Laborer,Migration,9,0,Master. George Brown
1366,0,1,female,,0,0,TICK810478,33.97,,S,British,Merchant,Migration,0,1,Miss. Sarah Walker
1367,1,3,female,42.2,0,0,TICK895854,17.59,,Q,Other,Farmer,Business,3,1,Mrs. Alice Walker
1368,0,2,male,12.8,0,0,TICK621935,11.28,,S,British,Engineer,Leisure,2,0,Rev. John Clark
1369,0,3,male,13.2,0,0,TICK635152,19.1,,S,American,Laborer,Migration,0,0,Master. George Lewis
1370,1,1,male,16.2,1,0,TICK291704,449.27,C90,S,British,Aristocrat,Business,0,1,Dr. Thomas Taylor
1371,0,3,female,38.3,0,0,TICK847514,13.03,,S,British,Servant,Migration,2,1,Mrs. Margaret Walker
1372,0,3,male,35.1,0,2,TICK774078,13.15,,S,British,Farmer,Business,1,0,Rev. George Johnson
1373,0,3,male,45.7,1,0,TICK914662,14.81,B51,C,British,Servant,Business,3,1,Dr. Thomas Clark
1374,0,1,female,47.5,0,0,TICK646804,211.91,,S,American,Aristocrat,Migration,4,1,Mrs. Mary Johnson
1375,0,3,female,7.0,0,0,TICK701969,14.71,,C,American,Servant,Leisure,1,1,Mrs. Alice Taylor
1376,0,3,male,,1,1,TICK954396,5.67,,S,Irish,Servant,Migration,1,1,Mr. John Walker
1377,0,3,male,46.9,0,0,TICK497403,5.81,,S,French,Servant,Migration,1,0,Rev. William Smith
1378,1,3,male,25.0,0,1,TICK220473,11.86,,S,French,Servant,Migration,2,0,Rev. John Lewis
1379,0,3,male,29.6,1,3,TICK177264,13.24,,S,American,Laborer,Leisure,0,1,Rev. Thomas Clark
1380,0,2,female,27.4,0,0,TICK3800,45.51,B97,S,British,Nurse,Migration,0,1,Mrs. Mary Brown
1381,1,3,male,28.0,0,2,TICK822417,6.57,,S,French,Servant,Business,3,0,Rev. Thomas Smith
1382,1,3,male,42.4,0,0,TICK244092,17.34,,S,Irish,Servant,Leisure,0,1,Master. Thomas Wilson
1383,1,3,female,56.2,4,1,TICK227957,8.15,,C,British,Servant,Business,1,1,Miss. Elizabeth Walker
1384,1,3,male,50.7,1,1,TICK96775,10.91,D16,Q,French,Factory Worker,Migration,0,0,Rev. James Harris
1385,0,3,male,22.5,0,0,TICK975700,9.75,C58,S,American,Laborer,Business,3,0,Rev. William Clark
1386,0,2,male,34.0,2,0,TICK843377,26.01,,S,British,Nurse,Leisure,1,1,Rev. John Davis
1387,1,3,male,18.2,1,0,TICK645794,7.26,E84,S,Irish,Servant,Migration,0,0,Rev. James Wilson
1388,1,1,female,19.6,0,0,TICK154607,266.68,,S,British,Merchant,Leisure,7,1,Miss. Margaret Clark
1389,0,3,female,29.0,0,0,TICK151295,17.02,,C,Irish,Servant,Migration,1,0,Miss. Alice Brown
1390,1,1,male,19.3,0,0,TICK173824,237.52,,S,French,Aristocrat,Leisure,4,1,Rev. James Clark
1391,0,3,male,,0,0,TICK499560,12.36,,S,Irish,Farmer,Leisure,1,0,Dr. Thomas Johnson
1392,0,1,female,33.6,0,0,TICK918099,428.92,,S,British,Aristocrat,Migration,0,1,Lady. Sarah Brown
1393,0,1,male,,0,0,TICK1258,361.85,B26,C,British,Aristocrat,Migration,1,1,Mr. Thomas Harris
1394,0,1,male,37.1,1,0,TICK340044,260.51,,S,British,Merchant,Migration,4,1,Dr. George Harris
1395,1,2,female,37.2,0,0,TICK82566,20.31,C89,S,American,Engineer,Business,9,1,Lady. Mary Davis
1396,0,2,male,11.4,0,0,TICK940475,45.4,,S,Irish,Clerk,Business,2,0,Mr. James Taylor
1397,1,2,female,18.6,2,1,TICK55724,33.08,,S,British,Clerk,Leisure,0,1,Miss. Elizabeth Brown
1398,0,3,male,,2,0,TICK144628,8.32,,C,British,Farmer,Migration,1,0,Mr. George Brown
1399,0,2,female,46.1,0,3,TICK537561,20.76,,Q,American,Nurse,Migration,4,1,Mrs. Sarah Clark
1400,0,3,female,65.5,0,0,TICK847446,17.05,,S,American,Factory Worker,Business,7,1,Mrs. Elizabeth Smith
1401,0,2,female,34.6,0,0,TICK462047,11.77,,S,British,Nurse,Business,0,1,Mrs. Margaret Clark
1402,0,1,male,40.8,3,0,TICK447070,496.28,,Q,American,Merchant,Leisure,0,1,Dr. James Brown
1403,0,3,female,9.9,1,0,TICK698137,6.96,,S,British,Farmer,Migration,1,1,Miss. Elizabeth Taylor
1404,1,2,male,40.4,0,1,TICK495601,41.84,C27,S,Irish,Nurse,Migration,2,1,Mr. John Walker
1405,0,3,female,,1,0,TICK343978,10.92,,S,Irish,Servant,Migration,0,1,Miss. Mary Wilson
1406,0,3,male,18.5,1,0,TICK318255,12.38,,S,Other,Laborer,Leisure,0,0,Rev. James Taylor
1407,1,1,female,21.8,5,0,TICK525681,443.91,,S,American,Merchant,Migration,2,1,Mrs. Sarah Clark
1408,0,3,female,42.9,0,0,TICK797925,11.19,D78,Q,Irish,Laborer,Leisure,3,0,Miss. Elizabeth Brown
1409,0,3,male,30.4,0,1,TICK123994,13.06,B63,S,Irish,Farmer,Business,2,0,Dr. George Harris
1410,0,3,male,1.2,0,0,TICK253468,5.74,,C,British,Servant,Business,1,1,Rev. John Davis
1411,0,3,male,22.6,4,0,TICK588354,5.04,,S,French,Farmer,Migration,1,0,Master. Thomas Davis
1412,0,1,female,51.7,1,0,TICK413349,145.06,,C,Other,Lawyer,Migration,0,1,Mrs. Sarah Harris
1413,0,1,male,25.8,0,0,TICK396637,349.87,E14,S,British,Merchant,Migration,5,1,Mr. James Smith
1414,0,3,female,25.8,0,0,TICK812513,6.82,,S,American,Farmer,Business,5,1,Mrs. Alice Clark
1415,0,3,female,41.9,0,1,TICK405257,6.71,,S,British,Farmer,Migration,4,1,Lady. Elizabeth Taylor
1416,0,1,female,35.1,1,2,TICK741551,223.15,,C,British,Doctor,Migration,1,1,Mrs. Alice Harris
1417,1,2,male,25.0,0,0,TICK498526,35.91,,C,British,Clerk,Migration,1,0,Master. James Taylor
1418,0,2,male,20.8,0,0,TICK373235,38.48,D49,S,British,Engineer,Migration,5,0,Master. Thomas Brown
1419,1,3,male,74.2,0,0,TICK327905,7.68,,S,Irish,Servant,Leisure,2,1,Dr. William Clark
1420,0,2,female,48.7,0,0,TICK880387,13.18,,S,British,Nurse,Leisure,3,1,Lady. Alice Taylor
1421,0,3,male,37.2,0,0,TICK548341,19.11,,S,French,Servant,Business,0,0,Master. George Taylor
1422,0,1,male,,1,0,TICK333369,152.51,B55,S,American,Lawyer,Leisure,1,1,Master. James Brown
1423,1,2,female,28.1,0,0,TICK557464,44.13,C10,C,American,Engineer,Business,1,0,Lady. Mary Taylor
1424,0,1,female,34.9,1,2,TICK82998,435.84,,S,Other,Merchant,Migration,1,1,Mrs. Elizabeth Taylor
1425,0,2,male,26.6,4,2,TICK927192,40.9,,S,French,Clerk,Leisure,1,0,Rev. John Smith
1426,0,3,male,17.2,0,0,TICK635787,7.53,A16,C,French,Farmer,Leisure,0,0,Dr. William Brown
1427,1,3,male,35.5,1,2,TICK884101,17.33,,S,British,Servant,Migration,7,1,Dr. William Smith
1428,1,3,male,25.3,0,0,TICK225289,16.54,,C,British,Servant,Migration,1,0,Rev. James Smith
1429,0,1,male,36.3,0,1,TICK175185,310.46,,C,American,Aristocrat,Migration,4,1,Master. William Taylor
1430,0,3,male,39.1,5,0,TICK992418,10.06,A61,S,British,Servant,Migration,5,1,Master. Thomas Johnson
1431,1,1,male,37.1,0,0,TICK665555,153.38,,C,French,Doctor,Leisure,1,1,Master. James Lewis
1432,0,3,male,16.1,0,0,TICK875098,6.83,A12,S,British,Factory Worker,Leisure,1,0,Dr. John Clark
1433,1,3,male,23.7,0,1,TICK292228,12.65,,S,American,Laborer,Migration,1,0,Master. George Davis
1434,1,2,female,25.6,0,0,TICK746902,33.41,,S,British,Nurse,Business,0,0,Lady. Margaret Smith
1435,1,3,female,44.6,0,5,TICK150824,10.39,,S,British,Factory Worker,Migration,5,1,Miss. Alice Taylor
1436,1,3,female,43.8,0,0,TICK881673,12.13,,S,British,Farmer,Migration,0,1,Mrs. Sarah Walker
1437,0,3,female,19.4,0,0,TICK459482,10.45,,C,Irish,Laborer,Migration,1,0,Lady. Mary Davis
1438,0,3,male,11.1,1,0,TICK588712,14.62,,S,British,Factory Worker,Business,6,0,Rev. Thomas Clark
1439,0,1,female,66.4,0,0,TICK464100,453.59,,C,British,Aristocrat,Migration,0,1,Lady. Sarah Clark
1440,1,3,male,36.5,0,0,TICK514900,7.46,A51,C,British,Laborer,Migration,0,0,Mr. James Clark
1441,0,2,female,9.3,0,0,TICK729864,25.26,D4,S,British,Clerk,Migration,4,1,Miss. Margaret Davis
1442,1,3,male,,0,0,TICK828289,7.11,,S,American,Servant,Leisure,0,0,Dr. John Brown
1443,0,3,female,45.3,2,0,TICK263709,14.37,,S,British,Factory Worker,Migration,2,1,Miss. Sarah Harris
1444,1,2,female,61.3,1,2,TICK719660,39.15,,S,Irish,Engineer,Migration,0,0,Mrs. Sarah Harris
1445,1,3,male,58.1,0,4,TICK127080,18.98,,S,British,Factory Worker,Migration,1,0,Master. James Clark
1446,1,3,female,35.8,0,2,TICK586005,9.18,A85,S,French,Factory Worker,Leisure,0,1,Mrs. Elizabeth Davis
1447,0,3,female,-9.5,0,0,TICK944468,19.25,,C,French,Servant,Migration,0,1,Lady. Alice Brown
1448,1,3,female,30.1,0,1,TICK457564,5.95,,S,British,Factory Worker,Business,1,1,Mrs. Alice Walker
1449,0,3,male,14.8,2,0,TICK684768,14.05,C93,S,British,Factory Worker,Migration,3,0,Dr. William Walker
1450,0,1,male,31.3,3,2,TICK366093,56.85,,S,French,Aristocrat,Migration,2,0,Dr. Thomas Brown
1451,0,3,female,16.6,0,2,TICK187659,18.41,,Q,Irish,Factory Worker,Business,0,1,Lady. Sarah Taylor
1452,0,1,male,23.9,1,0,TICK27524,279.01,,S,French,Aristocrat,Migration,2,0,Mr. Thomas Taylor
1453,0,3,female,42.9,0,0,TICK909211,15.04,,C,Other,Factory Worker,Migration,0,0,Miss. Sarah Walker
1454,1,2,male,26.5,1,0,TICK384450,43.26,,C,American,Teacher,Migration,1,1,Rev. William Lewis
1455,0,3,male,25.5,0,0,TICK897922,7.25,A73,C,American,Farmer,Migration,1,0,Master. James Johnson
1456,1,3,female,29.2,3,1,TICK489715,5.58,D72,C,Other,Servant,Migration,1,1,Mrs. Elizabeth Taylor
1457,0,3,female,69.3,0,1,TICK809184,18.18,,S,Other,Factory Worker,Leisure,0,1,Mrs. Sarah Walker
1458,0,3,male,13.3,0,0,TICK703586,9.72,A37,Q,French,Factory Worker,Migration,0,0,Dr. George Walker
1459,1,2,male,34.2,2,1,TICK363798,15.16,,S,French,Engineer,Migration,0,0,Dr. John Davis
1460,0,3,male,56.4,1,0,TICK764878,12.03,E48,Q,Other,Servant,Leisure,0,1,Mr. James Brown
1461,0,3,female,29.2,3,0,TICK445677,13.97,,S,British,Servant,Migration,0,1,Mrs. Alice Clark
1462,1,1,male,48.4,4,0,TICK225164,44.56,E21,S,British,Lawyer,Migration,1,0,Rev. George Lewis
1463,1,3,male,10.2,5,0,TICK647944,9.12,C85,S,British,Laborer,Migration,1,0,Mr. George Clark
1464,0,3,male,27.0,2,0,TICK587986,5.49,,S,Irish,Servant,Migration,0,0,Master. George Wilson
1465,0,3,female,18.0,2,0,TICK919861,11.31,E70,S,British,Farmer,Leisure,3,1,Miss. Mary Harris
1466,0,1,male,29.0,0,0,TICK966325,450.7,B42,Q,French,Merchant,Leisure,7,0,Dr. Thomas Walker
1467,1,3,male,29.4,0,1,TICK986039,19.74,C53,S,French,Servant,Leisure,3,0,Rev. William Taylor
1468,1,1,male,30.9,3,3,TICK201261,329.41,,C,British,Lawyer,Business,1,1,Dr. John Walker
1469,1,3,female,,1,0,TICK402035,7.42,D48,C,British,Servant,Migration,0,1,Lady. Elizabeth Smith
1470,0,1,male,-3.7,0,0,TICK393383,455.75,D45,Q,British,Doctor,Migration,4,1,Dr. James Brown
1471,1,2,male,20.9,0,0,TICK188700,30.65,,S,British,Teacher,Leisure,3,0,Master. George Harris
1472,0,3,male,33.2,0,0,TICK979523,7.31,D87,Q,British,Factory Worker,Migration,9,0,Master. John Brown
1473,0,3,male,1.9,0,0,TICK784945,18.83,,S,Other,Farmer,Business,1,0,Dr. Thomas Davis
1474,1,3,female,39.3,4,0,TICK12190,16.36,,Q,Other,Servant,Business,0,1,Miss. Alice Taylor
1475,0,3,male,20.6,0,0,TICK206349,15.98,,S,Other,Servant,Migration,3,0,Dr. Thomas Taylor
1476,1,3,male,27.2,0,0,TICK464555,15.64,,Q,Other,Factory Worker,Leisure,0,1,Rev. Thomas Taylor
1477,1,3,female,43.5,1,0,TICK379526,8.01,,S,British,Farmer,Leisure,6,0,Lady. Sarah Wilson
1478,0,3,female,49.1,0,0,TICK552553,8.17,,S,British,Factory Worker,Business,0,1,Miss. Margaret Walker
1479,0,3,male,39.8,0,0,TICK205355,15.32,E88,S,British,Laborer,Migration,2,0,Mr. Thomas Taylor
1480,1,3,male,12.9,1,0,TICK6887,8.3,,S,American,Servant,Migration,2,1,Dr. James Davis
1481,0,3,male,39.0,0,2,TICK615663,11.58,,S,British,Farmer,Business,2,0,Rev. George Davis
1482,0,3,male,40.0,0,0,TICK326468,16.73,,S,British,Factory Worker,Leisure,1,0,Dr. John Taylor
1483,0,1,male,36.9,1,2,TICK345406,398.46,,C,British,Merchant,Leisure,7,1,Rev. Thomas Smith
1484,1,3,female,51.8,2,4,TICK99679,11.8,B74,Q,Irish,Servant,Leisure,6,1,Miss. Mary Taylor
1485,0,2,male,31.3,2,2,TICK956295,41.69,,S,Irish,Teacher,Leisure,5,0,Mr. John Brown
1486,0,3,male,51.2,4,2,TICK387785,17.58,D11,C,British,Farmer,Leisure,1,0,Mr. George Brown
1487,0,3,female,51.1,2,0,TICK961293,14.82,,S,British,Servant,Leisure,0,1,Mrs. Alice Clark
